year,coc_number,coc_name
2017,OR-501,"Portland, Gresham,Multnomah County"
2018,OR-501,"Portland, Gresham,MultnomahCounty"
2019,OR-501,"Portland, Gresham,Multnomah County"
2012,OR-502,"Medford,Ashland,Jackson County"
2013,OR-502,"Medford,Ashland,Jackson County"
2014,OR-502,"Medford,Ashland,Jackson County"
2015,OR-502,"Medford, Ashland,Jackson County"
2016,OR-502,"Medford, Ashland,Jackson County"
2017,OR-502,"Medford, Ashland,Jackson County"
2018,OR-502,"Medford, Ashland,Jackson County"
2019,OR-502,"Medford, Ashland,Jackson County"
2012,OR-503,Central Oregon
2013,OR-503,Central Oregon
2014,OR-503,Central Oregon
2015,OR-503,Central Oregon
2016,OR-503,Central Oregon
2017,OR-503,Central Oregon
2018,OR-503,Central Oregon
2019,OR-503,Central Oregon
2012,OR-505,Oregon Balance of State
2013,OR-505,Oregon Balance of State
2014,OR-505,Oregon Balance of State
2015,OR-505,Oregon Balance of State
2016,OR-505,Oregon Balance of State
2017,OR-505,Oregon Balance of State
2018,OR-505,Oregon Balance of State
2019,OR-505,Oregon Balance of State
2012,OR-506,"Hillsboro,Beaverton,Washington County"
2013,OR-506,"Hillsboro,Beaverton,Washington County"
2014,OR-506,"Hillsboro,Beaverton,Washington County"
2015,OR-506,"Hillsboro, Beaverton,Washington County"
2016,OR-506,"Hillsboro, Beaverton,Washington County"
2017,OR-506,"Hillsboro,Beaverton,Washington County"
2018,OR-506,"Hillsboro, Beaverton,WashingtonCounty"
2019,OR-506,"Hillsboro,Beaverton,Washington County"
2012,OR-507,Clackamas County
2013,OR-507,Clackamas County
2014,OR-507,Clackamas County
2015,OR-507,Clackamas County
2016,OR-507,Clackamas County
2017,OR-507,Clackamas County
2018,OR-507,Clackamas County
2019,OR-507,Clackamas County
2012,PA-500,Philadelphia
2013,PA-500,Philadelphia
2014,PA-500,Philadelphia
2015,PA-500,Philadelphia
2016,PA-500,Philadelphia
2017,PA-500,Philadelphia
2018,PA-500,Philadelphia
2019,PA-500,Philadelphia
2012,PA-501,"Harrisburg,Dauphin County"
2013,PA-501,"Harrisburg,Dauphin County"
2014,PA-501,"Harrisburg,Dauphin County"
2015,PA-501,"Harrisburg,Dauphin County"
2016,PA-501,"Harrisburg,Dauphin County"
2017,PA-501,"Harrisburg,Dauphin County"
2018,PA-501,"Harrisburg,Dauphin County"
2019,PA-501,"Harrisburg,Dauphin County"
2012,PA-502,"Upper Darby,Chester,Haverford,Delaware County"
2013,PA-502,"Upper Darby,Chester,Haverford,Delaware County"
2014,PA-502,"Upper Darby,Chester,Haverford,Delaware County"
2015,PA-502,"Upper Darby, Chester, Haverford,Delaware County"
2016,PA-502,"Upper Darby, Chester, Haverford,Delaware County"
2017,PA-502,"Upper Darby, Chester,Haverford,Delaware County"
2018,PA-502,"Upper Darby, Chester, Haverford,DelawareCounty"
2019,PA-502,"Upper Darby, Chester, Haverford,Delaware County"
2012,PA-503,"Wilkes-Barre,Hazleton,Luzerne County"
2013,PA-503,"Wilkes-Barre,Hazleton,Luzerne County"
2014,PA-503,"Wilkes-Barre,Hazleton,Luzerne County"
2015,PA-503,"Wilkes-Barre, Hazleton, Luzerne County"
2016,PA-503,"Wilkes-Barre, Hazleton, Luzerne County"
2017,PA-503,"Wilkes-Barre, Hazleton,Luzerne County"
2018,PA-503,"Wilkes-Barre, Hazleton,Luzerne County"
2019,PA-503,"Wilkes-Barre, Hazleton, Luzerne County"
2012,PA-504,"Lower Marion,Norristown,Abington,Montgomery County"
2013,PA-504,"Lower Marion,Norristown,Abington,Montgomery County"
2014,PA-504,"Lower Marion,Norristown,Abington,Montgomery County"
2015,PA-504,"Lower Merion, Norristown, Abington,Montgomery County"
2016,PA-504,"Lower Merion, Norristown, Abington,Montgomery County"
2017,PA-504,"Lower Merion, Norristown,Abington,Montgomery County"
2018,PA-504,"Lower Merion, Norristown, Abington,MontgomeryCounty"
2019,PA-504,"Lower Marion, Norristown, Abington , Montgomery County"
2012,PA-505,Chester County
2013,PA-505,Chester County
2014,PA-505,Chester County
2015,PA-505,Chester County
2016,PA-505,Chester County
2017,PA-505,Chester County
2018,PA-505,Chester County
2019,PA-505,Chester County
2012,PA-506,"Reading,Berks County"
2013,PA-506,"Reading,Berks County"
2014,PA-506,"Reading,Berks County"
2015,PA-506,"Reading,Berks County"
2016,PA-506,"Reading,Berks County"
2017,PA-506,"Reading,Berks County"
2018,PA-506,"Reading,Berks County"
2019,PA-506,"Reading,Berks County"
2012,PA-507,"Altoona,Central Pennsylvania"
2013,PA-507,"Altoona,Central Pennsylvania"
2014,PA-507,"Altoona,Central Pennsylvania"
2012,PA-508,"Scranton,Lackawanna County"
2013,PA-508,"Scranton,Lackawanna County"
2014,PA-508,"Scranton,Lackawanna County"
2015,PA-508,"Scranton,Lackawanna County"
2016,PA-508,"Scranton,Lackawanna County"
2017,PA-508,"Scranton,Lackawanna County"
2018,PA-508,"Scranton,Lackawanna County"
2019,PA-508,"Scranton,Lackawanna County"
2012,PA-509,"Allentown,Northeast Pennsylvania"
2013,PA-509,"Allentown,Northeast Pennsylvania"
2014,PA-509,"Allentown,Northeast Pennsylvania"
2015,PA-509,Eastern Pennsylvania
2016,PA-509,Eastern Pennsylvania
2017,PA-509,Eastern Pennsylvania
2018,PA-509,Eastern Pennsylvania
2019,PA-509,Eastern Pennsylvania
2012,PA-510,Lancaster City & County
2013,PA-510,Lancaster City & County
2014,PA-510,Lancaster City & County
2015,PA-510,Lancaster City & County
2016,PA-510,Lancaster City & County
2017,PA-510,Lancaster City & County
2018,PA-510,Lancaster City & County
2019,PA-510,Lancaster City & County
2012,PA-511,"Bristol,Bensalem,Bucks County"
2013,PA-511,"Bristol,Bensalem,Bucks County"
2014,PA-511,"Bristol,Bensalem,Bucks County"
2015,PA-511,"Bristol, Bensalem,Bucks County"
2016,PA-511,"Bristol, Bensalem,Bucks County"
2017,PA-511,"Bristol, Bensalem,Bucks County"
2018,PA-511,"Bristol, Bensalem,Bucks County"
2019,PA-511,"Bristol, Bensalem,Bucks County"
2012,PA-512,York City & County
2013,PA-512,York City & County
2014,PA-512,York City & County
2015,PA-512,York City & County
2016,PA-512,York City & County
2017,PA-512,York City & County
2018,PA-512,York City & County
2019,PA-512,York City & County
2012,PA-600,"Pittsburgh,McKeesport,Penn Hills,Allegheny County"
2013,PA-600,"Pittsburgh,McKeesport,Penn Hills,Allegheny County"
2014,PA-600,"Pittsburgh,McKeesport,Penn Hills,Allegheny County"
2015,PA-600,"Pittsburgh, McKeesport, Penn Hills,Allegheny County"
2016,PA-600,"Pittsburgh, McKeesport, Penn Hills,Allegheny County"
2017,PA-600,"Pittsburgh, McKeesport, Penn Hills,Allegheny County"
2018,PA-600,"Pittsburgh, McKeesport, Penn Hills,Allegheny County"
2019,PA-600,"Pittsburgh, McKeesport, Penn Hills,Allegheny County"
2012,PA-601,Southwest Pennsylvania
2013,PA-601,Southwest Pennsylvania
2014,PA-601,Southwest Pennsylvania
2015,PA-601,Western Pennsylvania
2016,PA-601,Western Pennsylvania
2017,PA-601,Western Pennsylvania
2018,PA-601,Western Pennsylvania
2019,PA-601,Western Pennsylvania
2012,PA-602,Northwest Pennsylvania
2013,PA-602,Northwest Pennsylvania
2014,PA-602,Northwest Pennsylvania
2012,PA-603,Beaver County
2013,PA-603,Beaver County
2014,PA-603,Beaver County
2015,PA-603,Beaver County
2016,PA-603,Beaver County
2017,PA-603,Beaver County
2018,PA-603,Beaver County
2019,PA-603,Beaver County
2012,PA-605,Erie City & County
2013,PA-605,Erie City & County
2014,PA-605,Erie City & County
2015,PA-605,Erie City & County
2016,PA-605,Erie City & County
2017,PA-605,Erie City & County
2018,PA-605,Erie City & County
2019,PA-605,Erie City & County
2012,PR-502,Puerto Rico Balance of Commonwealth
2013,PR-502,Puerto Rico Balance of Commonwealth
2014,PR-502,Puerto Rico Balance of Commonwealth
2015,PR-502,Puerto Rico Balance of Commonwealth
2016,PR-502,Puerto Rico Balance of Commonwealth
2017,PR-502,Puerto Rico Balance of Commonwealth
2018,PR-502,Puerto Rico Balance of Commonwealth
2019,PR-502,Puerto Rico Balance of Commonwealth
2012,PR-503,"South,Southeast Puerto Rico"
2013,PR-503,"South,Southeast Puerto Rico"
2014,PR-503,"South,Southeast Puerto Rico"
2015,PR-503,South-Southeast Puerto Rico
2016,PR-503,South-Southeast Puerto Rico
2017,PR-503,South-Southeast Puerto Rico
2018,PR-503,South-Southeast Puerto Rico
2019,PR-503,"South,Southeast Puerto Rico"
2012,RI-500,Rhode Island Statewide
2013,RI-500,Rhode Island Statewide
2014,RI-500,Rhode Island Statewide
2015,RI-500,Rhode Island Statewide
2016,RI-500,Rhode Island Statewide
2017,RI-500,Rhode Island Statewide
2018,RI-500,Rhode Island Statewide
2019,RI-500,Rhode Island Statewide
2012,SC-500,"Charleston,Low Country"
2013,SC-500,"Charleston,Low Country"
2014,SC-500,"Charleston,Low Country"
2015,SC-500,"Charleston,Low Country"
2016,SC-500,"Charleston,Low Country"
2017,SC-500,"Charleston,Low Country"
2018,SC-500,"Charleston,Low Country"
2019,SC-500,"Charleston,Low Country"
2012,SC-501,"Greenville,Anderson,Spartanburg Upstate"
2013,SC-501,"Greenville,Anderson,Spartanburg Upstate"
2014,SC-501,"Greenville,Anderson,Spartanburg Upstate"
2015,SC-501,"Greenville, Anderson, Spartanburg , Upstate"
2016,SC-501,"Greenville, Anderson, Spartanburg , Upstate"
2017,SC-501,"Greenville, Anderson,Spartanburg , Upstate"
2018,SC-501,"Greenville, Anderson,Spartanburg,Upstate"
2019,SC-501,"Greenville, Anderson, Spartanburg,Upstate"
2012,SC-502,"Columbia,Midlands"
2013,SC-502,"Columbia,Midlands"
2014,SC-502,"Columbia,Midlands"
2015,SC-502,"Columbia,Midlands"
2016,SC-502,"Columbia,Midlands"
2017,SC-502,"Columbia,Midlands"
2018,SC-502,"Columbia,Midlands"
2019,SC-502,"Columbia,Midlands"
2012,SC-503,"Myrtle Beach,Sumter City & County"
2013,SC-503,"Myrtle Beach,Sumter City & County"
2014,SC-503,"Myrtle Beach,Sumter City & County"
2015,SC-503,"Myrtle Beach, Sumter City & County"
2016,SC-503,"Myrtle Beach, Sumter City & County"
2017,SC-503,"Myrtle Beach, Sumter City & County"
2018,SC-503,"Myrtle Beach, Sumter City & County"
2019,SC-503,"Myrtle Beach,Sumter City & County"
2012,SD-500,South Dakota Statewide
2013,SD-500,South Dakota Statewide
2014,SD-500,South Dakota Statewide
2015,SD-500,South Dakota Statewide
2016,SD-500,South Dakota Statewide
2017,SD-500,South Dakota Statewide
2018,SD-500,South Dakota Statewide
2019,SD-500,South Dakota Statewide
2012,TN-500,"Chattanooga,Southeast Tennessee"
2013,TN-500,"Chattanooga,Southeast Tennessee"
2014,TN-500,"Chattanooga,Southeast Tennessee"
2015,TN-500,"Chattanooga,Southeast Tennessee"
2016,TN-500,"Chattanooga,Southeast Tennessee"
2017,TN-500,"Chattanooga,Southeast Tennessee"
2018,TN-500,"Chattanooga,SoutheastTennessee"
2019,TN-500,"Chattanooga,Southeast Tennessee"
2012,TN-501,"Memphis,Shelby County"
2013,TN-501,"Memphis,Shelby County"
2014,TN-501,"Memphis,Shelby County"
2015,TN-501,"Memphis,Shelby County"
2016,TN-501,"Memphis,Shelby County"
2017,TN-501,"Memphis,Shelby County"
2018,TN-501,"Memphis,Shelby County"
2019,TN-501,"Memphis,Shelby County"
2012,TN-502,"Knoxville,Knox County"
2013,TN-502,"Knoxville,Knox County"
2014,TN-502,"Knoxville,Knox County"
2015,TN-502,"Knoxville,Knox County"
2016,TN-502,"Knoxville,Knox County"
2017,TN-502,"Knoxville,Knox County"
2018,TN-502,"Knoxville,Knox County"
2019,TN-502,"Knoxville,Knox County"
2012,TN-503,Central Tennessee
2013,TN-503,Central Tennessee
2014,TN-503,Central Tennessee
2015,TN-503,Central Tennessee
2016,TN-503,Central Tennessee
2017,TN-503,Central Tennessee
2018,TN-503,Central Tennessee
2019,TN-503,Central Tennessee
2012,TN-504,"Nashville,Davidson County"
2013,TN-504,"Nashville,Davidson County"
2014,TN-504,"Nashville,Davidson County"
2015,TN-504,Nashville-Davidson County
2016,TN-504,Nashville-Davidson County
2017,TN-504,Nashville-Davidson County
2018,TN-504,Nashville- Davidson County
2019,TN-504,"Nashville,Davidson County"
2012,TN-506,Upper Cumberland
2013,TN-506,Upper Cumberland
2014,TN-506,Upper Cumberland
2015,TN-506,Upper Cumberland
2016,TN-506,Upper Cumberland
2017,TN-506,Upper Cumberland
2018,TN-506,Upper Cumberland
2019,TN-506,Upper Cumberland
2012,TN-507,"Jackson,West Tennessee"
2013,TN-507,"Jackson,West Tennessee"
2014,TN-507,"Jackson,West Tennessee"
2015,TN-507,"Jackson,West Tennessee"
2016,TN-507,"Jackson,West Tennessee"
2017,TN-507,"Jackson,West Tennessee"
2018,TN-507,"Jackson,West Tennessee"
2019,TN-507,"Jackson,West Tennessee"
2012,TN-509,Appalachian
2013,TN-509,Appalachian
2014,TN-509,Appalachian
2015,TN-509,Appalachian
2016,TN-509,Appalachian
2017,TN-509,Appalachian
2018,TN-509,Appalachian
2019,TN-509,Appalachian
2012,TN-510,"Murfreesboro,Rutherford County"
2013,TN-510,"Murfreesboro,Rutherford County"
2014,TN-510,"Murfreesboro,Rutherford County"
2015,TN-510,"Murfreesboro,Rutherford County"
2016,TN-510,"Murfreesboro,Rutherford County"
2017,TN-510,"Murfreesboro,Rutherford County"
2018,TN-510,"Murfreesboro,Rutherford County"
2019,TN-510,"Murfreesboro,Rutherford County"
2012,TN-512,"Morristown,Blount, Sevier, Campbell, Cocke Counties"
2013,TN-512,"Morristown,Blount, Sevier, Campbell, Cocke Counties"
2014,TN-512,"Morristown,Blount, Sevier, Campbell, Cocke Counties"
2015,TN-512,"Morristown,Blount, Sevier, Campbell, Cocke Counties"
2016,TN-512,"Morristown,Blount, Sevier, Campbell, Cocke Counties"
2017,TN-512,"Morristown,Blount, Sevier,Campbell, Cocke Counties"
2018,TN-512,"Morristown,Blount, Sevier, Campbell, CockeCounties"
2019,TN-512,"Morristown,Blount, Sevier, Campbell, Cocke Counties"
2012,TX-500,"San Antonio,Bexar County"
2013,TX-500,"San Antonio,Bexar County"
2014,TX-500,"San Antonio,Bexar County"
2015,TX-500,"San Antonio,Bexar County"
2016,TX-500,"San Antonio,Bexar County"
2017,TX-500,"San Antonio,Bexar County"
2018,TX-500,"SanAntonio,Bexar County"
2019,TX-500,"San Antonio,Bexar County"
2012,TX-501,"Corpus Christi,Nueces County"
2012,TX-503,"Austin,Travis County"
2013,TX-503,"Austin,Travis County"
2014,TX-503,"Austin,Travis County"
2015,TX-503,"Austin,Travis County"
2016,TX-503,"Austin,Travis County"
2017,TX-503,"Austin,Travis County"
2018,TX-503,"Austin,Travis County"
2019,TX-503,"Austin,Travis County"
2012,TX-504,"Victoria,Dewitt, Lavaca,Conzales Counties"
2012,TX-600,"Dallas City & County,Irving"
2013,TX-600,"Dallas City & County,Irving"
2014,TX-600,"Dallas City & County,Irving"
2015,TX-600,"Dallas City & County, Irving"
2016,TX-600,"Dallas City & County, Irving"
2017,TX-600,"Dallas City & County, Irving"
2018,TX-600,"Dallas City & County, Irving"
2019,TX-600,"Dallas City & County,Irving"
2012,TX-601,"Fort Worth,Arlington,Tarrant County"
2013,TX-601,"Fort Worth,Arlington,Tarrant County"
2014,TX-601,"Fort Worth,Arlington,Tarrant County"
2015,TX-601,"Fort Worth, Arlington,Tarrant County"
2016,TX-601,"Fort Worth, Arlington,Tarrant County"
2017,TX-601,"Fort Worth, Arlington,Tarrant County"
2018,TX-601,"Fort Worth, Arlington,Tarrant County"
2019,TX-601,"Fort Worth, Arlington,Tarrant County"
2012,TX-603,El Paso City & County
2013,TX-603,El Paso City & County
2014,TX-603,El Paso City & County
2015,TX-603,El Paso City & County
2016,TX-603,El Paso City & County
2017,TX-603,El Paso City & County
2018,TX-603,El Paso City & County
2019,TX-603,El Paso City & County
2012,TX-604,"Waco,McLennan County"
2013,TX-604,"Waco,McLennan County"
2014,TX-604,"Waco,McLennan County"
2015,TX-604,"Waco,McLennan County"
2016,TX-604,"Waco,McLennan County"
2017,TX-604,"Waco,McLennan County"
2018,TX-604,"Waco,McLennan County"
2019,TX-604,"Waco,McLennan County"
2012,TX-607,Texas Balance of State
2013,TX-607,Texas Balance of State
2014,TX-607,Texas Balance of State
2015,TX-607,Texas Balance of State
2016,TX-607,Texas Balance of State
2017,TX-607,Texas Balance of State
2018,TX-607,Texas Balance of State
2019,TX-607,Texas Balance of State
2012,TX-611,Amarillo
2013,TX-611,Amarillo
2014,TX-611,Amarillo
2015,TX-611,Amarillo
2016,TX-611,Amarillo
2017,TX-611,Amarillo
2018,TX-611,Amarillo
2019,TX-611,Amarillo
2012,TX-624,"Wichita Falls,Wise, Palo Pinto, Wichita, Archer Counties"
2013,TX-624,"Wichita Falls,Wise, Palo Pinto, Wichita, Archer Counties"
2014,TX-624,"Wichita Falls,Wise, Palo Pinto, Wichita, Archer Counties"
2015,TX-624,"Wichita Falls,Wise, Palo Pinto, Wichita, Archer Counties"
2016,TX-624,"Wichita Falls,Wise, Palo Pinto, Wichita, Archer Counties"
2017,TX-624,"Wichita Falls,Wise, Palo Pinto,Wichita, Archer Counties"
2018,TX-624,"Wichita Falls,Wise, Palo Pinto,Wichita, Archer Counties"
2019,TX-624,"Wichita Falls,Wise, Palo Pinto, Wichita, Archer Counties"
2012,TX-700,"Houston,Harris County"
2013,TX-700,"Houston,Harris County"
2014,TX-700,"Houston,Harris County"
2015,TX-700,"Houston, Pasadena,Harris, Fort Bend Counties"
2016,TX-700,"Houston, Pasadena,Harris, Fort Bend Counties"
2017,TX-700,"Houston, Pasadena,Conroe,Harris, Fort Bend, Montgomery,Counties"
2018,TX-700,"Houston, Pasadena, Conroe,Harris, Fort Bend, MontgomeryCounties"
2019,TX-700,"Houston, Pasadena,Harris, Fort Bend Counties"
2012,TX-701,"Bryan,College Station,Brazos Valley"
2013,TX-701,"Bryan,College Station,Brazos Valley"
2014,TX-701,"Bryan,College Station,Brazos Valley"
2015,TX-701,"Bryan, College Station,Brazos Valley"
2016,TX-701,"Bryan, College Station,Brazos Valley"
2017,TX-701,"Bryan, College Station,Brazos Valley"
2018,TX-701,"Bryan, College Station,Brazos Valley"
2019,TX-701,"Bryan,College Station,Brazos Valley"
2012,TX-703,"Beaumont,Port Arthur,South East Texas"
2013,TX-703,"Beaumont,Port Arthur,South East Texas"
2014,TX-703,"Beaumont,Port Arthur,South East Texas"
2012,UT-500,Salt Lake City & County
2013,UT-500,Salt Lake City & County
2014,UT-500,Salt Lake City & County
2015,UT-500,Salt Lake City & County
2016,UT-500,Salt Lake City & County
2017,UT-500,Salt Lake City & County
2018,UT-500,Salt Lake City & County
2019,UT-500,Salt Lake City & County
2012,UT-503,Utah Balance of State
2013,UT-503,Utah Balance of State
2014,UT-503,Utah Balance of State
2015,UT-503,Utah Balance of State
2016,UT-503,Utah Balance of State
2017,UT-503,Utah Balance of State
2018,UT-503,Utah Balance of State
2019,UT-503,Utah Balance of State
2012,UT-504,"Provo,Mountainland"
2013,UT-504,"Provo,Mountainland"
2014,UT-504,"Provo,Mountainland"
2015,UT-504,"Provo,Mountainland"
2016,UT-504,"Provo,Mountainland"
2017,UT-504,"Provo,Mountainland"
2018,UT-504,"Provo,Mountainland"
2019,UT-504,"Provo,Mountainland"
2012,VA-500,"Richmond,Henrico, Chesterfield, Hanover Counties"
2013,VA-500,"Richmond,Henrico, Chesterfield, Hanover Counties"
2014,VA-500,"Richmond,Henrico, Chesterfield, Hanover Counties"
2015,VA-500,"Richmond,Henrico, Chesterfield, Hanover Counties"
2016,VA-500,"Richmond,Henrico, Chesterfield, Hanover Counties"
2017,VA-500,"Richmond,Henrico,Chesterfield, Hanover Counties"
2018,VA-500,"Richmond,Henrico, Chesterfield, Hanover Counties"
2019,VA-500,"Richmond,Henrico, Chesterfield, Hanover Counties"
2012,VA-501,Norfolk
2013,VA-501,Norfolk
2014,VA-501,Norfolk
2015,VA-501,"Norfolk,Chesapeake, Suffolk, Isle of Wright, Southampton Counties"
2016,VA-501,"Norfolk,Chesapeake, Suffolk, Isle of Wright, Southampton Counties"
2017,VA-501,"Norfolk,Chesapeake, Suffolk,Isle of Wight, Southampton Counties"
2018,VA-501,"Norfolk,Chesapeake, Suffolk, Isle of Wight, Southampton Counties"
2019,VA-501,Norfolk
2012,VA-502,"Roanoke City & County,Salem"
2013,VA-502,"Roanoke City & County,Salem"
2014,VA-502,"Roanoke City & County,Salem"
2015,VA-502,"Roanoke City & County, Salem"
2016,VA-502,"Roanoke City & County, Salem"
2017,VA-502,"Roanoke City & County, Salem"
2018,VA-502,"Roanoke City & County, Salem"
2019,VA-502,"Roanoke City & County,Salem"
2012,VA-503,Virginia Beach
2013,VA-503,Virginia Beach
2014,VA-503,Virginia Beach
2015,VA-503,Virginia Beach
2016,VA-503,Virginia Beach
2017,VA-503,Virginia Beach
2018,VA-503,Virginia Beach
2019,VA-503,Virginia Beach
2012,VA-504,Charlottesville
2013,VA-504,Charlottesville
2014,VA-504,Charlottesville
2015,VA-504,Charlottesville
2016,VA-504,Charlottesville
2017,VA-504,Charlottesville
2018,VA-504,Charlottesville
2019,VA-504,Charlottesville
2012,VA-505,"Newport News,Hampton,Virginia Peninsula"
2013,VA-505,"Newport News,Hampton,Virginia Peninsula"
2014,VA-505,"Newport News,Hampton,Virginia Peninsula"
2015,VA-505,"Newport News, Hampton,Virginia Peninsula"
2016,VA-505,"Newport News, Hampton,Virginia Peninsula"
2017,VA-505,"Newport News,Hampton,Virginia Peninsula"
2018,VA-505,"Newport News, Hampton,VirginiaPeninsula"
2019,VA-505,"Newport News, Hampton,Virginia Peninsula"
2012,VA-507,Portsmouth
2013,VA-507,Portsmouth
2014,VA-507,Portsmouth
2015,VA-507,Portsmouth
2016,VA-507,Portsmouth
2017,VA-507,Portsmouth
2018,VA-507,Portsmouth
2019,VA-507,Portsmouth
2012,VA-508,Lynchburg
2013,VA-508,Lynchburg
2014,VA-508,Lynchburg
2015,VA-508,Lynchburg
2016,VA-508,Lynchburg
2017,VA-508,Lynchburg
2018,VA-508,Lynchburg
2019,VA-508,Lynchburg
2012,VA-509,Petersburg
2012,VA-510,"Staunton,Waynesboro,Augusta, Highland Counties"
2012,VA-513,"Winchester,Shenandoah, Frederick, Warren Counties"
2013,VA-513,"Harrisonburg, Winchester,Western Virginia"
2014,VA-513,"Harrisonburg, Winchester,Western Virginia"
2015,VA-513,"Harrisonburg, Winchester,Western Virginia"
2016,VA-513,"Harrisonburg, Winchester,Western Virginia"
2017,VA-513,"Harrisonburg,Winchester,Western Virginia"
2018,VA-513,"Harrisonburg, Winchester,WesternVirginia"
2019,VA-513,"Harrisonburg, Winchester,Western Virginia"
2012,VA-514,"Fredericksburg,Spotsylvania, Stafford Counties"
2013,VA-514,"Fredericksburg,Spotsylvania, Stafford Counties"
2014,VA-514,"Fredericksburg,Spotsylvania, Stafford Counties"
2015,VA-514,"Fredericksburg,Spotsylvania, Stafford Counties"
2016,VA-514,"Fredericksburg,Spotsylvania, Stafford Counties"
2017,VA-514,"Fredericksburg,Spotsylvania,Stafford Counties"
2018,VA-514,"Fredericksburg,Spotsylvan ia, Stafford Counties"
2019,VA-514,"Fredericksburg,Spotsylvania, Stafford Counties"
2012,VA-517,"Danville,Martinsville"
2012,VA-521,Virginia Balance of State
2013,VA-521,Virginia Balance of State
2014,VA-521,Virginia Balance of State
2015,VA-521,Virginia Balance of State
2016,VA-521,Virginia Balance of State
2017,VA-521,Virginia Balance of State
2018,VA-521,Virginia Balance of State
2019,VA-521,Virginia Balance of State
2012,VA-600,Arlington County
2013,VA-600,Arlington County
2014,VA-600,Arlington County
2015,VA-600,Arlington County
2016,VA-600,Arlington County
2017,VA-600,Arlington County
2018,VA-600,Arlington County
2019,VA-600,Arlington County
2012,VA-601,Fairfax County
2013,VA-601,Fairfax County
2014,VA-601,Fairfax County
2015,VA-601,Fairfax County
2016,VA-601,Fairfax County
2017,VA-601,Fairfax County
2018,VA-601,Fairfax County
2019,VA-601,Fairfax County
2012,VA-602,Loudoun County
2013,VA-602,Loudoun County
2014,VA-602,Loudoun County
2015,VA-602,Loudoun County
2016,VA-602,Loudoun County
2017,VA-602,Loudoun County
2018,VA-602,Loudoun County
2019,VA-602,Loudoun County
2012,VA-603,Alexandria
2013,VA-603,Alexandria
2014,VA-603,Alexandria
2015,VA-603,Alexandria
2016,VA-603,Alexandria
2017,VA-603,Alexandria
2018,VA-603,Alexandria
2019,VA-603,Alexandria
2012,VA-604,Prince William County
2013,VA-604,Prince William County
2014,VA-604,Prince William County
2015,VA-604,Prince William County
2016,VA-604,Prince William County
2017,VA-604,Prince William County
2018,VA-604,Prince William County
2019,VA-604,Prince William County
2012,VI-500,Virgin Islands
2013,VI-500,Virgin Islands
2014,VI-500,Virgin Islands
2015,VI-500,Virgin Islands
2016,VI-500,Virgin Islands
2017,VI-500,Virgin Islands
2018,VI-500,Virgin Islands
2019,VI-500,Virgin Islands
2012,VT-500,Vermont Balance of State
2013,VT-500,Vermont Balance of State
2014,VT-500,Vermont Balance of State
2015,VT-500,Vermont Balance of State
2016,VT-500,Vermont Balance of State
2017,VT-500,Vermont Balance of State
2018,VT-500,Vermont Balance of State
2019,VT-500,Vermont Balance of State
2012,VT-501,"Burlington,Chittenden County"
2013,VT-501,"Burlington,Chittenden County"
2014,VT-501,"Burlington,Chittenden County"
2015,VT-501,"Burlington,Chittenden County"
2016,VT-501,"Burlington,Chittenden County"
2017,VT-501,"Burlington,Chittenden County"
2018,VT-501,"Burlington,Chittenden County"
2019,VT-501,"Burlington,Chittenden County"
2012,WA-500,"Seattle,King County"
2013,WA-500,"Seattle,King County"
2014,WA-500,"Seattle,King County"
2015,WA-500,"Seattle,King County"
2016,WA-500,"Seattle,King County"
2017,WA-500,"Seattle,King County"
2018,WA-500,"Seattle,King County"
2019,WA-500,"Seattle,King County"
2012,WA-501,Washington Balance of State
2013,WA-501,Washington Balance of State
2014,WA-501,Washington Balance of State
2015,WA-501,Washington Balance of State
2016,WA-501,Washington Balance of State
2017,WA-501,Washington Balance of State
2018,WA-501,Washington Balance of State
2019,WA-501,Washington Balance of State
2012,WA-502,Spokane City & County
2013,WA-502,Spokane City & County
2014,WA-502,Spokane City & County
2015,WA-502,Spokane City & County
2016,WA-502,Spokane City & County
2017,WA-502,Spokane City & County
2018,WA-502,Spokane City & County
2019,WA-502,Spokane City & County
2012,WA-503,"Tacoma,Lakewood,Pierce County"
2013,WA-503,"Tacoma,Lakewood,Pierce County"
2014,WA-503,"Tacoma,Lakewood,Pierce County"
2015,WA-503,"Tacoma, Lakewood,Pierce County"
2016,WA-503,"Tacoma, Lakewood,Pierce County"
2017,WA-503,"Tacoma, Lakewood,Pierce County"
2018,WA-503,"Tacoma, Lakewood,Pierce County"
2019,WA-503,"Tacoma,Lakewood,Pierce County"
2012,WA-504,"Everett,Snohomish County"
2013,WA-504,"Everett,Snohomish County"
2014,WA-504,"Everett,Snohomish County"
2015,WA-504,"Everett,Snohomish County"
2016,WA-504,"Everett,Snohomish County"
2017,WA-504,"Everett,Snohomish County"
2018,WA-504,"Everett,Snohomish County"
2019,WA-504,"Everett,Snohomish County"
2012,WA-507,Yakima City & County
2013,WA-507,Yakima City & County
2014,WA-507,Yakima City & County
2015,WA-507,Yakima City & County
2016,WA-507,Yakima City & County
2017,WA-507,Yakima City & County
2012,WA-508,"Vancouver,Clark County"
2013,WA-508,"Vancouver,Clark County"
2014,WA-508,"Vancouver,Clark County"
2015,WA-508,"Vancouver,Clark County"
2016,WA-508,"Vancouver,Clark County"
