state_postal_code,county_name,county_fips_code,year,population_estimate,population_density,coc_number,bos_region
MO,Polk County,29167,2015,31264,49.193852794,,
MO,Polk County,29167,2016,31396,49.401554578,,
MO,Polk County,29167,2017,31766,49.983748972,,
MO,Polk County,29167,2018,32201,50.66822076,,
MO,Pulaski County,29169,2010,52850,96.598203638,,
MO,Pulaski County,29169,2011,53264,97.354904798,,
MO,Pulaski County,29169,2012,53452,97.698527547,,
MO,Pulaski County,29169,2013,54062,98.813473701,,
MO,Pulaski County,29169,2014,53532,97.844749993,,
MO,Pulaski County,29169,2015,53169,97.181265643,,
MO,Pulaski County,29169,2016,52393,95.762907913,,
MO,Pulaski County,29169,2017,51846,94.763111936,,
MO,Pulaski County,29169,2018,52014,95.070179073,,
MO,Putnam County,29171,2010,4974,9.6150012573,,
MO,Putnam County,29171,2011,4976,9.6188673616,,
MO,Putnam County,29171,2012,4945,9.5589427458,,
MO,Putnam County,29171,2013,4884,9.4410265663,,
MO,Putnam County,29171,2014,4842,9.3598383772,,
MO,Putnam County,29171,2015,4858,9.3907672111,,
MO,Putnam County,29171,2016,4821,9.3192442826,,
MO,Putnam County,29171,2017,4796,9.2709179795,,
MO,Putnam County,29171,2018,4757,9.1955289468,,
MO,Ralls County,29173,2010,10185,21.680308288,,
MO,Ralls County,29173,2011,10266,21.852729002,,
MO,Ralls County,29173,2012,10217,21.748425114,,
MO,Ralls County,29173,2013,10157,21.620706066,,
MO,Ralls County,29173,2014,10269,21.859114955,,
MO,Ralls County,29173,2015,10161,21.62922067,,
MO,Ralls County,29173,2016,10222,21.759068368,,
MO,Ralls County,29173,2017,10222,21.759068368,,
MO,Ralls County,29173,2018,10212,21.73778186,,
MO,Randolph County,29175,2010,25454,52.731251867,,
MO,Randolph County,29175,2011,25277,52.364573483,,
MO,Randolph County,29175,2012,25327,52.468154948,,
MO,Randolph County,29175,2013,24944,51.674720931,,
MO,Randolph County,29175,2014,25045,51.883955489,,
MO,Randolph County,29175,2015,25030,51.85288105,,
MO,Randolph County,29175,2016,24956,51.699580482,,
MO,Randolph County,29175,2017,24932,51.64986138,,
MO,Randolph County,29175,2018,24763,51.29975603,,
MO,Ray County,29177,2010,23495,41.305585434,,
MO,Ray County,29177,2011,23322,41.001441307,,
MO,Ray County,29177,2012,23057,40.535555793,,
MO,Ray County,29177,2013,23041,40.507426856,,
MO,Ray County,29177,2014,22913,40.282395363,,
MO,Ray County,29177,2015,22772,40.034509109,,
MO,Ray County,29177,2016,22720,39.943090064,,
MO,Ray County,29177,2017,22839,40.152299031,,
MO,Ray County,29177,2018,22883,40.229653607,,
MO,Reynolds County,29179,2010,6680,8.2624464095,,
MO,Reynolds County,29179,2011,6569,8.1251512671,,
MO,Reynolds County,29179,2012,6553,8.1053609763,,
MO,Reynolds County,29179,2013,6459,7.9890930178,,
MO,Reynolds County,29179,2014,6405,7.9223007864,,
MO,Reynolds County,29179,2015,6297,7.7887163234,,
MO,Reynolds County,29179,2016,6352,7.8567454481,,
MO,Reynolds County,29179,2017,6268,7.7528464214,,
MO,Reynolds County,29179,2018,6254,7.7355299169,,
MO,Ripley County,29181,2010,14102,22.400514608,,
MO,Ripley County,29181,2011,14139,22.459287763,,
MO,Ripley County,29181,2012,14027,22.281379833,,
MO,Ripley County,29181,2013,13986,22.216252823,,
MO,Ripley County,29181,2014,13931,22.128887321,,
MO,Ripley County,29181,2015,13788,21.901737017,,
MO,Ripley County,29181,2016,13775,21.881086989,,
MO,Ripley County,29181,2017,13569,21.553863474,,
MO,Ripley County,29181,2018,13401,21.287001578,,
MO,St. Charles County,29183,2010,361798,645.51523186,,
MO,St. Charles County,29183,2011,365544,652.19879578,,
MO,St. Charles County,29183,2012,369098,658.53979582,,
MO,St. Charles County,29183,2013,374288,667.79972554,,
MO,St. Charles County,29183,2014,379858,677.73764626,,
MO,St. Charles County,29183,2015,385039,686.9815183,,
MO,St. Charles County,29183,2016,390599,696.90159716,,
MO,St. Charles County,29183,2017,395245,705.19092924,,
MO,St. Charles County,29183,2018,399182,712.21527284,,
MO,St. Clair County,29185,2010,9824,14.554478896,,
MO,St. Clair County,29185,2011,9694,14.361880946,,
MO,St. Clair County,29185,2012,9528,14.11594818,,
MO,St. Clair County,29185,2013,9488,14.056687272,,
MO,St. Clair County,29185,2014,9433,13.975203524,,
MO,St. Clair County,29185,2015,9412,13.944091548,,
MO,St. Clair County,29185,2016,9290,13.76334578,,
MO,St. Clair County,29185,2017,9385,13.904090435,,
MO,St. Clair County,29185,2018,9395,13.918905662,,
MO,Ste. Genevieve County,29186,2010,18138,36.337549725,,
MO,Ste. Genevieve County,29186,2011,18205,36.471777083,,
MO,Ste. Genevieve County,29186,2012,17878,35.816667437,,
MO,Ste. Genevieve County,29186,2013,17961,35.982949091,,
MO,Ste. Genevieve County,29186,2014,17944,35.948891403,,
MO,Ste. Genevieve County,29186,2015,17817,35.694460439,,
MO,Ste. Genevieve County,29186,2016,17891,35.842711552,,
MO,Ste. Genevieve County,29186,2017,17813,35.686446866,,
MO,Ste. Genevieve County,29186,2018,17888,35.836701372,,
MO,St. Francois County,29187,2010,65529,145.0162559,,
MO,St. Francois County,29187,2011,65574,145.11584129,,
MO,St. Francois County,29187,2012,65799,145.61376828,,
MO,St. Francois County,29187,2013,66102,146.28430996,,
MO,St. Francois County,29187,2014,65785,145.58278616,,
MO,St. Francois County,29187,2015,66228,146.56314907,,
MO,St. Francois County,29187,2016,66350,146.83313615,,
MO,St. Francois County,29187,2017,66653,147.50367783,,
MO,St. Francois County,29187,2018,66692,147.58998517,,
MO,St. Louis County,29189,2010,998843,1968.4484585,,
MO,St. Louis County,29189,2011,999961,1970.6517331,,
MO,St. Louis County,29189,2012,1000742,1972.1908721,,
MO,St. Louis County,29189,2013,1000471,1971.6568047,,
MO,St. Louis County,29189,2014,1000588,1971.8873799,,
MO,St. Louis County,29189,2015,1001213,1973.1190853,,
MO,St. Louis County,29189,2016,998025,1966.8364026,,
MO,St. Louis County,29189,2017,996648,1964.1227093,,
MO,St. Louis County,29189,2018,996945,1964.7080157,,
MO,Saline County,29195,2010,23420,30.999636913,,
MO,Saline County,29195,2011,23402,30.975811402,,
MO,Saline County,29195,2012,23542,31.161120931,,
MO,Saline County,29195,2013,23356,30.914923986,,
MO,Saline County,29195,2014,23398,30.970516844,,
MO,Saline County,29195,2015,23212,30.724319899,,
MO,Saline County,29195,2016,23080,30.549599486,,
MO,Saline County,29195,2017,22924,30.343111725,,
MO,Saline County,29195,2018,22895,30.30472618,,
MO,Schuyler County,29197,2010,4441,14.451438179,,
MO,Schuyler County,29197,2011,4389,14.282225212,,
MO,Schuyler County,29197,2012,4387,14.275717021,,
MO,Schuyler County,29197,2013,4371,14.223651493,,
MO,Schuyler County,29197,2014,4393,14.295241594,,
MO,Schuyler County,29197,2015,4502,14.649938005,,
MO,Schuyler County,29197,2016,4501,14.64668391,,
MO,Schuyler County,29197,2017,4514,14.688987151,,
MO,Schuyler County,29197,2018,4599,14.96558527,,
MO,Scotland County,29199,2010,4840,11.088019159,,
MO,Scotland County,29199,2011,4834,11.074273681,,
MO,Scotland County,29199,2012,4865,11.145291985,,
MO,Scotland County,29199,2013,4892,11.207146637,,
MO,Scotland County,29199,2014,4840,11.088019159,,
MO,Scotland County,29199,2015,4820,11.042200898,,
MO,Scotland County,29199,2016,4902,11.230055768,,
MO,Scotland County,29199,2017,4963,11.369801464,,
MO,Scotland County,29199,2018,4966,11.376674203,,
MO,Scott County,29201,2010,39249,93.451898514,,
MO,Scott County,29201,2011,39133,93.175702426,,
MO,Scott County,29201,2012,39150,93.216179439,,
MO,Scott County,29201,2013,39195,93.323324473,,
MO,Scott County,29201,2014,38859,92.52330822,,
MO,Scott County,29201,2015,38999,92.856648326,,
MO,Scott County,29201,2016,38761,92.289970147,,
MO,Scott County,29201,2017,38566,91.825675,,
MO,Scott County,29201,2018,38458,91.568526919,,
